timestamp,flight_id,aircraft_tail_num,flight_phase,altitude_ft,indicated_airspeed_knots,heading_deg,pitch_deg,roll_deg,pfd_voltage_v,mfd_voltage_v,display_alert_flag
2026-09-22 12:28:16,AA-2026,N942DB,CRUISE,34069.4,458.1,267.6,0.43,0.18,28.08,28.08,0
2026-09-22 12:28:20,AA-2026,N942DB,CRUISE,34070.4,457.7,267.7,0.54,0.03,28.22,28.1,0
2026-09-22 12:28:24,AA-2026,N942DB,CRUISE,34069.2,457.8,267.7,0.49,0.11,28.09,28.05,0
2026-09-22 12:28:28,AA-2026,N942DB,CRUISE,34077.0,457.8,267.8,0.77,0.41,27.84,28.21,0
2026-09-22 12:28:32,AA-2026,N942DB,CRUISE,34074.0,458.0,267.9,0.56,0.17,28.2,28.3,0
2026-09-22 12:28:36,AA-2026,N942DB,CRUISE,34066.3,457.5,268.0,0.72,0.06,28.25,28.15,0
2026-09-22 12:28:40,AA-2026,N942DB,CRUISE,34059.2,457.6,268.0,0.62,-0.55,28.47,28.11,0
2026-09-22 12:28:44,AA-2026,N942DB,CRUISE,34064.4,457.7,268.2,0.24,-0.24,27.83,28.1,0
2026-09-22 12:28:48,AA-2026,N942DB,CRUISE,34066.8,457.7,268.3,0.39,-0.12,28.04,27.86,0
2026-09-22 12:28:52,AA-2026,N942DB,CRUISE,34058.8,457.8,268.3,0.49,-0.59,27.69,28.17,0
2026-09-22 12:28:56,AA-2026,N942DB,CRUISE,34050.5,458.0,268.3,0.67,-0.33,28.08,28.11,0
2026-09-22 12:29:00,AA-2026,N942DB,CRUISE,34054.5,458.3,268.3,0.89,-0.08,27.92,28.14,0
2026-09-22 12:29:04,AA-2026,N942DB,CRUISE,34046.0,458.1,268.2,0.4,-0.03,28.29,28.03,0
2026-09-22 12:29:08,AA-2026,N942DB,CRUISE,34052.4,458.4,268.2,0.51,0.15,27.88,28.06,0
2026-09-22 12:29:12,AA-2026,N942DB,CRUISE,34056.5,458.4,268.4,0.66,-0.06,27.75,28.06,0
2026-09-22 12:29:16,AA-2026,N942DB,CRUISE,34048.1,458.0,268.6,0.49,0.07,27.93,28.2,0
2026-09-22 12:29:20,AA-2026,N942DB,CRUISE,34039.8,457.5,268.5,0.83,-0.13,27.7,28.06,0
2026-09-22 12:29:24,AA-2026,N942DB,CRUISE,34049.6,457.4,268.5,0.23,0.01,28.11,28.31,0
2026-09-22 12:29:28,AA-2026,N942DB,CRUISE,34047.1,457.7,268.4,0.64,0.14,27.69,28.14,0
2026-09-22 12:29:32,AA-2026,N942DB,CRUISE,34044.5,457.9,268.6,0.63,0.44,28.0,27.97,0
2026-09-22 12:29:36,AA-2026,N942DB,CRUISE,34050.7,458.1,268.8,0.73,-0.15,27.69,28.09,0
2026-09-22 12:29:40,AA-2026,N942DB,CRUISE,34059.7,458.2,268.9,0.51,0.04,27.95,28.03,0
2026-09-22 12:29:44,AA-2026,N942DB,CRUISE,34069.4,458.1,269.0,0.68,0.26,28.25,27.88,0
2026-09-22 12:29:48,AA-2026,N942DB,CRUISE,34074.5,457.8,269.1,0.45,-0.43,28.05,28.26,0
2026-09-22 12:29:52,AA-2026,N942DB,CRUISE,34072.0,457.6,269.1,0.34,0.6,27.87,28.17,0
2026-09-22 12:29:56,AA-2026,N942DB,CRUISE,34063.7,457.5,268.9,0.31,0.35,28.0,28.15,0
2026-09-22 12:30:00,AA-2026,N942DB,CRUISE,34069.2,457.1,268.9,0.21,-0.51,28.0,28.12,0
2026-09-22 12:30:04,AA-2026,N942DB,CRUISE,34070.4,456.8,269.0,0.41,0.11,28.07,27.96,0
2026-09-22 12:30:08,AA-2026,N942DB,CRUISE,34068.8,456.9,269.0,0.56,-0.17,27.79,28.05,0
2026-09-22 12:30:12,AA-2026,N942DB,CRUISE,34077.0,457.2,269.0,0.46,-0.12,28.09,28.18,0
2026-09-22 12:30:16,AA-2026,N942DB,CRUISE,34069.2,457.7,269.2,0.54,0.11,27.59,27.99,1
2026-09-22 12:30:20,AA-2026,N942DB,CRUISE,34069.0,458.1,269.0,0.75,0.32,27.91,27.85,0
2026-09-22 12:30:24,AA-2026,N942DB,CRUISE,34059.3,458.2,269.0,0.4,-0.14,27.93,28.08,0
2026-09-22 12:30:28,AA-2026,N942DB,CRUISE,34058.7,458.2,269.1,0.97,-0.14,28.09,28.09,0
2026-09-22 12:30:32,AA-2026,N942DB,CRUISE,34049.8,458.3,269.2,0.65,0.11,28.0,28.11,0
2026-09-22 12:30:36,AA-2026,N942DB,CRUISE,34042.2,458.6,269.3,0.46,0.17,27.79,28.17,0
2026-09-22 12:30:40,AA-2026,N942DB,CRUISE,34034.5,458.2,269.2,0.46,-0.3,27.85,28.16,0
2026-09-22 12:30:44,AA-2026,N942DB,CRUISE,34037.5,458.1,269.0,0.3,0.52,28.03,28.13,0
2026-09-22 12:30:48,AA-2026,N942DB,CRUISE,34042.4,458.4,269.1,0.49,-0.19,27.99,28.22,0
2026-09-22 12:30:52,AA-2026,N942DB,CRUISE,34044.1,458.3,269.1,0.07,0.29,27.91,27.95,0
2026-09-22 12:30:56,AA-2026,N942DB,CRUISE,34053.3,458.4,269.0,0.75,0.14,27.93,28.15,0
2026-09-22 12:31:00,AA-2026,N942DB,CRUISE,34050.8,458.5,269.1,-0.06,0.18,28.1,28.16,0
2026-09-22 12:31:04,AA-2026,N942DB,CRUISE,34046.5,458.2,269.1,0.51,-0.19,27.92,27.98,0
2026-09-22 12:31:08,AA-2026,N942DB,CRUISE,34053.9,458.0,269.1,0.27,-0.52,27.99,27.95,0
2026-09-22 12:31:12,AA-2026,N942DB,CRUISE,34048.4,457.9,269.3,0.36,-0.01,28.33,28.03,0
2026-09-22 12:31:16,AA-2026,N942DB,CRUISE,34057.6,457.4,269.1,0.39,-0.01,27.79,28.03,0
2026-09-22 12:31:20,AA-2026,N942DB,CRUISE,34047.9,456.9,268.9,0.89,-0.29,27.72,28.18,0
2026-09-22 12:31:24,AA-2026,N942DB,CRUISE,34057.3,457.2,269.0,0.28,0.28,28.12,28.04,0
2026-09-22 12:31:28,AA-2026,N942DB,CRUISE,34048.1,457.0,269.1,0.68,-0.02,27.9,28.01,0
2026-09-22 12:31:32,AA-2026,N942DB,CRUISE,34056.0,457.0,269.2,0.73,-0.24,27.95,28.04,0
2026-09-22 12:31:36,AA-2026,N942DB,CRUISE,34056.5,456.8,269.3,0.03,0.18,27.88,28.21,0
2026-09-22 12:31:40,AA-2026,N942DB,CRUISE,34066.4,457.3,269.4,0.38,0.18,27.96,28.1,0
2026-09-22 12:31:44,AA-2026,N942DB,CRUISE,34057.9,457.0,269.6,0.8,-0.21,28.24,28.08,0
2026-09-22 12:31:48,AA-2026,N942DB,CRUISE,34058.9,457.0,269.6,0.24,0.37,28.12,28.09,0
2026-09-22 12:31:52,AA-2026,N942DB,CRUISE,34068.3,457.3,269.6,0.74,0.67,28.13,28.23,0
2026-09-22 12:31:56,AA-2026,N942DB,CRUISE,34068.8,457.7,269.6,0.5,-0.33,27.79,28.03,0
2026-09-22 12:32:00,AA-2026,N942DB,CRUISE,34071.4,457.4,269.4,0.49,-0.06,27.83,28.23,0
2026-09-22 12:32:04,AA-2026,N942DB,CRUISE,34075.3,457.7,269.5,0.51,0.1,27.57,28.12,1
2026-09-22 12:32:08,AA-2026,N942DB,CRUISE,34074.4,457.6,269.4,0.57,0.68,27.88,28.08,0
2026-09-22 12:32:12,AA-2026,N942DB,CRUISE,34076.9,457.6,269.5,0.31,-0.22,28.14,28.35,0
2026-09-22 12:32:16,AA-2026,N942DB,CRUISE,34078.6,457.2,269.6,0.45,-0.28,28.08,27.99,0
2026-09-22 12:32:20,AA-2026,N942DB,CRUISE,34086.6,456.8,269.6,0.57,-0.28,27.97,28.06,0
2026-09-22 12:32:24,AA-2026,N942DB,CRUISE,34077.5,457.1,269.6,0.54,0.37,28.0,27.98,0
2026-09-22 12:32:28,AA-2026,N942DB,CRUISE,34073.2,457.1,269.4,0.57,-0.21,27.9,28.2,0
2026-09-22 12:32:32,AA-2026,N942DB,CRUISE,34082.2,457.0,269.2,0.36,-0.26,28.03,28.27,0
2026-09-22 12:32:36,AA-2026,N942DB,CRUISE,34090.0,457.2,269.2,0.63,0.07,28.11,28.27,0
2026-09-22 12:32:40,AA-2026,N942DB,CRUISE,34089.1,457.5,269.0,0.53,0.09,27.76,28.22,0
2026-09-22 12:32:44,AA-2026,N942DB,CRUISE,34091.5,457.1,269.0,0.18,0.32,28.04,28.08,0
2026-09-22 12:32:48,AA-2026,N942DB,CRUISE,34087.0,457.3,269.2,0.39,0.03,28.14,28.06,0
2026-09-22 12:32:52,AA-2026,N942DB,CRUISE,34080.8,456.9,269.3,0.32,0.07,27.94,27.93,0
2026-09-22 12:32:56,AA-2026,N942DB,CRUISE,34080.1,457.1,269.4,0.32,-0.03,28.11,28.3,0
2026-09-22 12:33:00,AA-2026,N942DB,CRUISE,34077.1,457.3,269.3,0.4,-0.39,28.42,28.15,0
2026-09-22 12:33:04,AA-2026,N942DB,CRUISE,34078.8,457.8,269.4,0.62,-0.06,27.98,28.05,0
2026-09-22 12:33:08,AA-2026,N942DB,CRUISE,34070.4,457.3,269.6,0.37,0.02,28.06,28.23,0
2026-09-22 12:33:12,AA-2026,N942DB,CRUISE,34079.9,456.9,269.5,0.55,-0.13,27.89,28.0,0
2026-09-22 12:33:16,AA-2026,N942DB,CRUISE,34089.6,456.7,269.6,0.51,-0.47,28.03,28.14,0
2026-09-22 12:33:20,AA-2026,N942DB,CRUISE,34093.5,456.4,269.5,0.34,-0.34,28.07,28.08,0
2026-09-22 12:33:24,AA-2026,N942DB,CRUISE,34094.3,456.2,270.8,0.43,4.99,28.03,28.16,0
2026-09-22 12:33:28,AA-2026,N942DB,CRUISE,34090.5,456.6,272.2,0.67,5.28,27.85,28.09,0
2026-09-22 12:33:32,AA-2026,N942DB,CRUISE,34096.7,456.3,273.2,0.53,5.5,28.03,27.95,0
2026-09-22 12:33:36,AA-2026,N942DB,CRUISE,34100.4,456.1,274.6,0.61,4.94,28.22,28.11,0
2026-09-22 12:33:40,AA-2026,N942DB,CRUISE,34093.7,456.4,275.8,0.75,4.78,28.07,28.2,0
2026-09-22 12:33:44,AA-2026,N942DB,CRUISE,34101.9,456.3,277.2,0.59,4.89,28.14,28.1,0
2026-09-22 12:33:48,AA-2026,N942DB,CRUISE,34108.4,456.6,278.4,0.12,4.69,27.96,28.18,0
2026-09-22 12:33:52,AA-2026,N942DB,CRUISE,34117.3,456.1,279.7,0.55,5.24,28.11,28.0,0
2026-09-22 12:33:56,AA-2026,N942DB,CRUISE,34121.9,456.1,280.8,0.38,5.64,28.04,28.1,0
2026-09-22 12:34:00,AA-2026,N942DB,CRUISE,34124.1,455.7,281.9,0.86,4.79,27.86,28.04,0
2026-09-22 12:34:04,AA-2026,N942DB,CRUISE,34122.5,455.2,282.9,0.58,4.64,28.05,28.17,0
2026-09-22 12:34:08,AA-2026,N942DB,CRUISE,34131.1,455.6,284.3,0.38,5.3,27.85,28.1,0
2026-09-22 12:34:12,AA-2026,N942DB,CRUISE,34138.5,455.3,285.6,0.61,5.1,27.91,28.17,0
2026-09-22 12:34:16,AA-2026,N942DB,CRUISE,34129.4,455.3,287.0,0.52,5.1,28.03,28.21,0
2026-09-22 12:34:20,AA-2026,N942DB,CRUISE,34119.9,455.2,288.4,0.16,5.48,28.04,28.17,0
2026-09-22 12:34:24,AA-2026,N942DB,CRUISE,34117.4,455.1,289.4,0.67,4.59,27.82,28.13,0
2026-09-22 12:34:28,AA-2026,N942DB,CRUISE,34123.6,455.5,290.5,0.42,4.58,28.16,28.0,0
2026-09-22 12:34:32,AA-2026,N942DB,CRUISE,34133.4,455.0,291.6,0.78,4.95,28.09,28.1,0
2026-09-22 12:34:36,AA-2026,N942DB,CRUISE,34126.4,455.2,292.7,0.48,5.02,27.89,28.05,0
2026-09-22 12:34:40,AA-2026,N942DB,CRUISE,34128.3,455.6,293.7,0.79,4.89,27.77,28.07,0
2026-09-22 12:34:44,AA-2026,N942DB,CRUISE,34125.9,455.7,294.9,0.58,5.74,27.98,28.06,0
2026-09-22 12:34:48,AA-2026,N942DB,CRUISE,34135.3,456.1,296.0,0.69,4.91,27.93,28.0,0
2026-09-22 12:34:52,AA-2026,N942DB,CRUISE,34142.1,455.7,297.1,0.4,4.83,28.02,27.9,0
2026-09-22 12:34:56,AA-2026,N942DB,CRUISE,34148.9,455.6,298.2,0.57,5.04,27.95,28.03,0
2026-09-22 12:35:00,AA-2026,N942DB,CRUISE,34148.3,455.3,299.2,0.15,5.29,27.7,28.12,0
2026-09-22 12:35:04,AA-2026,N942DB,CRUISE,34146.6,455.6,300.6,0.47,4.78,27.94,27.97,0
2026-09-22 12:35:08,AA-2026,N942DB,CRUISE,34142.0,456.1,301.9,0.2,4.96,27.95,28.1,0
2026-09-22 12:35:12,AA-2026,N942DB,CRUISE,34133.2,455.8,303.3,0.27,5.3,28.1,28.29,0
2026-09-22 12:35:16,AA-2026,N942DB,CRUISE,34140.5,456.0,304.5,0.32,5.32,27.9,28.2,0
2026-09-22 12:35:20,AA-2026,N942DB,CRUISE,34146.7,455.7,305.6,0.63,5.07,28.25,28.26,0
2026-09-22 12:35:24,AA-2026,N942DB,CRUISE,34156.7,455.7,306.9,0.47,5.73,27.71,28.14,0
2026-09-22 12:35:28,AA-2026,N942DB,CRUISE,34166.6,455.7,308.0,0.51,5.59,28.2,28.22,0
2026-09-22 12:35:32,AA-2026,N942DB,CRUISE,34167.8,456.2,309.1,0.47,4.58,27.97,28.03,0
2026-09-22 12:35:36,AA-2026,N942DB,CRUISE,34173.1,456.3,310.2,0.72,4.49,28.13,28.04,0
2026-09-22 12:35:40,AA-2026,N942DB,CRUISE,34182.0,456.1,311.3,0.5,5.24,28.01,27.83,0
2026-09-22 12:35:44,AA-2026,N942DB,CRUISE,34189.0,455.7,312.4,0.55,5.41,28.17,28.22,0
2026-09-22 12:35:48,AA-2026,N942DB,CRUISE,34184.0,455.4,313.5,0.39,4.93,27.94,28.25,0
2026-09-22 12:35:52,AA-2026,N942DB,CRUISE,34183.0,455.1,314.8,0.73,4.85,27.84,28.04,0
2026-09-22 12:35:56,AA-2026,N942DB,CRUISE,34175.6,454.9,315.8,0.74,4.75,28.21,28.07,0
2026-09-22 12:36:00,AA-2026,N942DB,CRUISE,34184.6,455.2,316.9,0.49,4.65,27.98,28.02,0
2026-09-22 12:36:04,AA-2026,N942DB,CRUISE,34186.8,455.3,318.2,0.38,5.34,28.03,28.14,0
2026-09-22 12:36:08,AA-2026,N942DB,CRUISE,34181.3,455.3,319.3,0.18,4.89,28.19,28.21,0
2026-09-22 12:36:12,AA-2026,N942DB,CRUISE,34184.8,454.9,320.4,0.33,5.09,27.85,27.93,0
2026-09-22 12:36:16,AA-2026,N942DB,CRUISE,34187.1,455.3,321.8,0.07,4.45,28.09,28.14,0
2026-09-22 12:36:20,AA-2026,N942DB,CRUISE,34184.3,455.5,322.8,0.32,5.3,27.91,28.07,0
2026-09-22 12:36:24,AA-2026,N942DB,CRUISE,34176.6,455.1,323.9,0.57,5.18,27.98,28.11,0
2026-09-22 12:36:28,AA-2026,N942DB,CRUISE,34180.0,455.3,325.1,0.49,4.6,28.01,28.15,0
2026-09-22 12:36:32,AA-2026,N942DB,CRUISE,34180.4,455.3,326.2,0.96,5.08,27.77,28.08,0
2026-09-22 12:36:36,AA-2026,N942DB,CRUISE,34185.9,454.9,327.4,0.43,5.0,27.88,28.09,0
2026-09-22 12:36:40,AA-2026,N942DB,CRUISE,34186.3,454.9,327.5,0.41,-0.14,28.2,28.08,0
2026-09-22 12:36:44,AA-2026,N942DB,CRUISE,34193.3,454.8,327.4,0.71,-0.87,28.13,28.2,0
2026-09-22 12:36:48,AA-2026,N942DB,CRUISE,34194.3,454.5,327.4,0.11,-0.2,27.99,28.14,0
2026-09-22 12:36:52,AA-2026,N942DB,CRUISE,34195.6,455.0,327.4,0.2,0.09,28.04,28.12,0
2026-09-22 12:36:56,AA-2026,N942DB,CRUISE,34203.1,455.3,327.3,0.63,-0.16,27.96,27.97,0
2026-09-22 12:37:00,AA-2026,N942DB,CRUISE,34201.2,455.5,327.3,0.46,-0.07,28.2,28.06,0
2026-09-22 12:37:04,AA-2026,N942DB,CRUISE,34193.8,455.4,327.2,0.47,0.45,27.97,28.19,0
2026-09-22 12:37:08,AA-2026,N942DB,CRUISE,34184.4,455.3,327.2,0.31,-0.02,28.03,28.1,0
2026-09-22 12:37:12,AA-2026,N942DB,CRUISE,34189.5,455.5,327.1,0.55,-0.63,28.17,28.17,0
2026-09-22 12:37:16,AA-2026,N942DB,CRUISE,34191.9,455.5,327.1,0.34,-0.06,27.88,28.28,0
2026-09-22 12:37:20,AA-2026,N942DB,CRUISE,34196.0,455.1,327.0,0.51,0.03,28.23,28.2,0
2026-09-22 12:37:24,AA-2026,N942DB,CRUISE,34190.3,455.1,327.1,0.27,-0.25,27.77,28.11,0
2026-09-22 12:37:28,AA-2026,N942DB,CRUISE,34183.0,455.4,326.9,0.46,0.22,28.24,28.05,0
2026-09-22 12:37:32,AA-2026,N942DB,CRUISE,34173.3,455.4,326.9,0.9,-0.44,27.94,27.84,0
2026-09-22 12:37:36,AA-2026,N942DB,CRUISE,34170.3,454.9,326.9,0.42,-0.04,27.96,28.08,0
2026-09-22 12:37:40,AA-2026,N942DB,CRUISE,34172.1,455.2,327.0,0.47,-0.44,27.72,28.07,0
2026-09-22 12:37:44,AA-2026,N942DB,CRUISE,34169.9,454.9,327.0,0.46,-0.09,27.93,28.14,0
2026-09-22 12:37:48,AA-2026,N942DB,CRUISE,34168.7,454.7,327.1,0.53,0.21,27.84,28.08,0
2026-09-22 12:37:52,AA-2026,N942DB,CRUISE,34176.8,454.3,327.2,0.59,-0.05,27.91,28.07,0
2026-09-22 12:37:56,AA-2026,N942DB,CRUISE,34173.7,454.2,327.3,0.55,-0.07,27.98,27.92,0
2026-09-22 12:38:00,AA-2026,N942DB,CRUISE,34174.0,454.4,327.2,0.56,0.01,28.14,28.01,0
2026-09-22 12:38:04,AA-2026,N942DB,CRUISE,34179.7,454.5,327.3,0.46,0.02,28.03,28.15,0
2026-09-22 12:38:08,AA-2026,N942DB,CRUISE,34177.6,454.2,327.4,0.52,0.21,28.05,28.27,0
2026-09-22 12:38:12,AA-2026,N942DB,CRUISE,34180.1,454.5,327.6,0.46,0.21,27.84,28.09,0
2026-09-22 12:38:16,AA-2026,N942DB,CRUISE,34187.3,454.9,327.8,0.14,0.43,27.87,28.13,0
2026-09-22 12:38:20,AA-2026,N942DB,CRUISE,34196.3,455.3,327.7,1.03,0.05,28.27,28.2,0
2026-09-22 12:38:24,AA-2026,N942DB,CRUISE,34189.2,455.0,327.6,0.65,-0.5,27.89,28.02,0
2026-09-22 12:38:28,AA-2026,N942DB,CRUISE,34197.8,455.0,327.6,0.3,0.26,28.25,28.14,0
2026-09-22 12:38:32,AA-2026,N942DB,CRUISE,34197.6,455.5,327.7,0.55,0.4,27.96,28.03,0
2026-09-22 12:38:36,AA-2026,N942DB,CRUISE,34192.8,455.7,327.7,0.23,0.74,28.0,28.19,0
2026-09-22 12:38:40,AA-2026,N942DB,CRUISE,34192.0,455.3,327.7,0.4,0.44,28.16,28.12,0
2026-09-22 12:38:44,AA-2026,N942DB,CRUISE,34201.6,454.8,327.8,0.2,-0.15,28.19,28.13,0
2026-09-22 12:38:48,AA-2026,N942DB,CRUISE,34201.4,454.8,327.7,0.49,0.06,27.98,28.02,0
2026-09-22 12:38:52,AA-2026,N942DB,CRUISE,34198.0,455.2,327.9,0.18,-0.08,27.94,28.17,0
2026-09-22 12:38:56,AA-2026,N942DB,CRUISE,34200.7,455.2,327.8,0.58,-0.12,27.99,28.31,0
2026-09-22 12:39:00,AA-2026,N942DB,CRUISE,34195.5,455.2,327.8,0.64,-0.03,28.05,28.0,0
2026-09-22 12:39:04,AA-2026,N942DB,CRUISE,34187.0,454.8,327.8,0.33,0.39,28.13,28.07,0
2026-09-22 12:39:08,AA-2026,N942DB,CRUISE,34179.6,455.0,327.9,0.53,-0.48,28.0,28.12,0
2026-09-22 12:39:12,AA-2026,N942DB,CRUISE,34172.1,455.3,327.7,0.32,-0.3,28.09,28.18,0
2026-09-22 12:39:16,AA-2026,N942DB,CRUISE,34165.2,455.2,327.6,0.6,0.37,28.25,28.04,0
2026-09-22 12:39:20,AA-2026,N942DB,CRUISE,34157.9,455.5,327.8,0.36,0.44,28.06,27.82,0
2026-09-22 12:39:24,AA-2026,N942DB,CRUISE,34160.8,455.9,327.6,0.66,-0.2,28.05,28.24,0
2026-09-22 12:39:28,AA-2026,N942DB,CRUISE,34154.4,455.6,327.7,0.14,0.5,27.77,28.18,0
2026-09-22 12:39:32,AA-2026,N942DB,CRUISE,34151.3,455.7,327.7,0.3,0.29,27.61,27.93,0
2026-09-22 12:39:36,AA-2026,N942DB,CRUISE,34159.2,455.5,327.7,0.28,-0.08,28.06,28.04,0
2026-09-22 12:39:40,AA-2026,N942DB,CRUISE,34158.7,455.7,327.8,0.54,-0.73,27.99,28.26,0
2026-09-22 12:39:44,AA-2026,N942DB,CRUISE,34162.1,455.8,327.6,0.61,-0.5,27.92,28.24,0
2026-09-22 12:39:48,AA-2026,N942DB,CRUISE,34155.5,456.0,327.7,0.56,-0.2,28.04,28.19,0
2026-09-22 12:39:52,AA-2026,N942DB,CRUISE,34149.4,456.3,327.6,0.4,0.23,27.99,28.08,0
2026-09-22 12:39:56,AA-2026,N942DB,CRUISE,34140.2,456.2,327.7,-0.06,0.23,28.17,28.11,0
2026-09-22 12:40:00,AA-2026,N942DB,CRUISE,34133.6,456.6,327.5,0.51,-0.14,28.01,28.09,0
2026-09-22 12:40:04,AA-2026,N942DB,CRUISE,34129.1,456.6,327.6,0.66,-0.07,27.89,28.21,0
2026-09-22 12:40:08,AA-2026,N942DB,CRUISE,34122.7,456.3,327.4,1.04,-0.01,28.15,28.01,0
2026-09-22 12:40:12,AA-2026,N942DB,CRUISE,34114.4,456.5,327.4,0.42,-0.07,27.97,28.02,0
2026-09-22 12:40:16,AA-2026,N942DB,CRUISE,34106.9,456.8,327.2,0.37,0.05,28.08,28.2,0
2026-09-22 12:40:20,AA-2026,N942DB,CRUISE,34106.1,456.6,327.1,0.56,-0.01,27.93,28.1,0
2026-09-22 12:40:24,AA-2026,N942DB,CRUISE,34100.2,456.9,327.2,0.45,-0.5,27.9,28.24,0
2026-09-22 12:40:28,AA-2026,N942DB,CRUISE,34097.5,457.3,327.2,0.76,-0.06,28.01,28.03,0
2026-09-22 12:40:32,AA-2026,N942DB,CRUISE,34097.6,457.1,327.3,0.34,-0.01,28.0,28.09,0
2026-09-22 12:40:36,AA-2026,N942DB,CRUISE,34101.4,457.6,327.5,0.45,0.3,28.07,28.01,0
2026-09-22 12:40:40,AA-2026,N942DB,CRUISE,34092.2,457.2,327.5,0.68,-0.25,27.96,28.1,0
2026-09-22 12:40:44,AA-2026,N942DB,CRUISE,34098.1,456.9,327.4,0.56,0.06,27.72,27.95,0
2026-09-22 12:40:48,AA-2026,N942DB,CRUISE,34100.7,456.6,327.4,0.73,0.17,27.94,28.05,0
2026-09-22 12:40:52,AA-2026,N942DB,CRUISE,34092.3,457.0,327.5,0.41,-0.04,28.12,27.96,0
2026-09-22 12:40:56,AA-2026,N942DB,CRUISE,34099.8,457.2,327.4,0.75,-0.53,27.96,28.17,0
2026-09-22 12:41:00,AA-2026,N942DB,CRUISE,34108.2,456.8,327.3,0.17,0.3,27.96,28.17,0
2026-09-22 12:41:04,AA-2026,N942DB,CRUISE,34099.4,456.8,327.3,0.18,0.22,28.15,27.93,0
2026-09-22 12:41:08,AA-2026,N942DB,CRUISE,34095.0,456.9,327.4,0.76,0.07,27.89,28.23,0
2026-09-22 12:41:12,AA-2026,N942DB,CRUISE,34101.1,456.5,327.5,0.5,0.01,27.77,28.35,0
2026-09-22 12:41:16,AA-2026,N942DB,CRUISE,34106.1,456.8,327.4,0.68,-0.53,27.98,28.1,0
2026-09-22 12:41:20,AA-2026,N942DB,CRUISE,34099.8,457.1,327.5,0.52,0.23,27.93,28.04,0
2026-09-22 12:41:24,AA-2026,N942DB,CRUISE,34093.9,457.1,327.4,0.5,0.45,27.86,28.38,0
2026-09-22 12:41:28,AA-2026,N942DB,CRUISE,34091.4,457.6,327.2,0.23,-0.33,27.97,27.97,0
2026-09-22 12:41:32,AA-2026,N942DB,CRUISE,34091.0,457.5,327.4,0.49,0.4,28.07,28.1,0
2026-09-22 12:41:36,AA-2026,N942DB,CRUISE,34093.4,458.0,327.3,0.77,0.34,28.0,28.12,0
2026-09-22 12:41:40,AA-2026,N942DB,CRUISE,34090.8,458.2,327.2,0.51,-0.34,28.05,28.23,0
2026-09-22 12:41:44,AA-2026,N942DB,CRUISE,34090.0,458.3,327.0,0.64,-0.12,28.27,28.14,0
2026-09-22 12:41:48,AA-2026,N942DB,CRUISE,34095.0,458.0,327.2,0.63,-0.42,27.95,28.05,0
2026-09-22 12:41:52,AA-2026,N942DB,CRUISE,34085.7,458.4,327.3,0.3,-0.02,28.04,28.0,0
2026-09-22 12:41:56,AA-2026,N942DB,CRUISE,34080.8,458.3,327.3,0.67,0.13,27.92,28.07,0
2026-09-22 12:42:00,AA-2026,N942DB,CRUISE,34085.0,458.0,327.4,0.44,-0.4,27.87,28.0,0
2026-09-22 12:42:04,AA-2026,N942DB,CRUISE,34092.9,457.5,327.3,0.45,0.12,27.91,28.1,0
2026-09-22 12:42:08,AA-2026,N942DB,CRUISE,34093.2,457.5,327.3,0.92,0.19,27.93,28.04,0
2026-09-22 12:42:12,AA-2026,N942DB,CRUISE,34093.8,457.6,327.2,0.62,0.2,28.05,27.95,0
2026-09-22 12:42:16,AA-2026,N942DB,CRUISE,34086.0,457.8,327.0,0.37,0.14,28.35,28.23,0
2026-09-22 12:42:20,AA-2026,N942DB,CRUISE,34084.9,458.2,327.0,0.51,-0.37,27.89,28.05,0
2026-09-22 12:42:24,AA-2026,N942DB,CRUISE,34085.6,457.7,327.2,0.51,-0.04,27.94,27.97,0
2026-09-22 12:42:28,AA-2026,N942DB,CRUISE,34080.4,458.0,327.0,0.84,0.11,27.99,28.08,0
2026-09-22 12:42:32,AA-2026,N942DB,CRUISE,34075.8,457.7,326.9,0.51,0.44,28.06,28.11,0
2026-09-22 12:42:36,AA-2026,N942DB,CRUISE,34073.3,458.0,326.8,0.94,0.0,28.04,27.93,0
2026-09-22 12:42:40,AA-2026,N942DB,CRUISE,34063.7,458.3,326.7,0.24,0.13,28.19,28.13,0
2026-09-22 12:42:44,AA-2026,N942DB,CRUISE,34060.2,458.4,326.9,0.49,-0.28,27.64,28.0,0
2026-09-22 12:42:48,AA-2026,N942DB,CRUISE,34054.4,458.6,326.9,0.35,-0.35,27.64,28.27,0
2026-09-22 12:42:52,AA-2026,N942DB,CRUISE,34051.0,458.4,326.9,0.4,-0.38,27.93,28.15,0
2026-09-22 12:42:56,AA-2026,N942DB,CRUISE,34043.4,458.4,327.0,0.41,-0.13,28.16,28.06,0
2026-09-22 12:43:00,AA-2026,N942DB,CRUISE,34051.2,458.7,326.8,0.36,0.62,27.77,28.03,0
2026-09-22 12:43:04,AA-2026,N942DB,CRUISE,34053.0,458.7,326.8,0.85,-0.12,27.55,28.09,1
2026-09-22 12:43:08,AA-2026,N942DB,CRUISE,34056.6,458.5,326.8,0.78,0.11,28.09,28.16,0
2026-09-22 12:43:12,AA-2026,N942DB,CRUISE,34062.4,458.5,326.8,0.58,0.17,28.04,28.1,0
2026-09-22 12:43:16,AA-2026,N942DB,CRUISE,34062.4,458.8,327.0,0.41,-0.33,27.84,28.08,0
