timestamp,flight_phase,pfd_autoflight_mode,mfd_active_page,indicated_airspeed_kts,altitude_ft,magnetic_heading_deg,pitch_attitude_deg,roll_attitude_deg,pfd_bus_voltage_v,display_brightness_pct
2026-09-22 12:13:28,CLIMB,CLB_NAV,NAVIGATION_MAP,214.1,7949.3,90.94,7.66,0.52,28.32,84.5
2026-09-22 12:13:30,CLIMB,CLB_NAV,NAVIGATION_MAP,214.3,7973.0,90.87,8.22,1.62,28.27,84.8
2026-09-22 12:13:32,CLIMB,CLB_NAV,NAVIGATION_MAP,214.4,8003.8,90.95,8.98,-1.45,28.24,84.9
2026-09-22 12:13:34,CLIMB,CLB_NAV,NAVIGATION_MAP,214.6,8031.4,90.88,7.34,0.27,28.08,84.5
2026-09-22 12:13:36,CLIMB,CLB_NAV,NAVIGATION_MAP,215.1,8056.5,90.73,7.69,-1.53,28.38,84.8
2026-09-22 12:13:38,CLIMB,CLB_NAV,NAVIGATION_MAP,215.3,8087.9,90.71,8.43,0.86,28.32,84.6
2026-09-22 12:13:40,CLIMB,CLB_NAV,NAVIGATION_MAP,215.6,8114.4,90.75,8.82,-1.7,28.25,85.0
2026-09-22 12:13:42,CLIMB,CLB_NAV,NAVIGATION_MAP,215.9,8149.1,90.75,8.57,0.72,28.31,84.9
2026-09-22 12:13:44,CLIMB,CLB_NAV,NAVIGATION_MAP,216.3,8179.0,90.91,6.74,0.57,28.27,84.7
2026-09-22 12:13:46,CLIMB,CLB_NAV,NAVIGATION_MAP,216.8,8210.7,90.96,6.96,-1.09,28.23,84.8
2026-09-22 12:13:48,CLIMB,CLB_NAV,NAVIGATION_MAP,217.2,8242.2,90.8,6.89,-1.92,28.27,85.0
2026-09-22 12:13:50,CLIMB,CLB_NAV,NAVIGATION_MAP,217.6,8263.0,90.63,8.99,-0.17,28.31,84.7
2026-09-22 12:13:52,CLIMB,CLB_NAV,NAVIGATION_MAP,218.1,8283.3,90.56,8.28,0.08,28.19,84.9
2026-09-22 12:13:54,CLIMB,CLB_NAV,NAVIGATION_MAP,218.6,8316.8,90.54,8.16,0.76,28.01,84.8
2026-09-22 12:13:56,CLIMB,CLB_NAV,NAVIGATION_MAP,219.0,8345.0,90.51,8.82,0.16,28.24,84.7
2026-09-22 12:13:58,CLIMB,CLB_NAV,NAVIGATION_MAP,219.2,8373.4,90.63,6.36,-0.83,28.34,84.7
2026-09-22 12:14:00,CLIMB,CLB_NAV,NAVIGATION_MAP,219.4,8400.5,90.73,7.08,-0.3,28.33,84.6
2026-09-22 12:14:02,CLIMB,CLB_NAV,NAVIGATION_MAP,219.8,8430.9,90.92,7.11,-1.69,28.33,84.5
2026-09-22 12:14:04,CLIMB,CLB_NAV,NAVIGATION_MAP,220.2,8464.7,90.87,8.16,-0.92,28.38,84.6
2026-09-22 12:14:06,CLIMB,CLB_NAV,NAVIGATION_MAP,220.6,8498.7,90.8,7.0,-0.59,28.15,84.9
2026-09-22 12:14:08,CLIMB,CLB_NAV,NAVIGATION_MAP,220.8,8522.5,90.74,6.53,-1.01,28.18,84.6
2026-09-22 12:14:10,CLIMB,CLB_NAV,NAVIGATION_MAP,220.9,8549.4,90.82,7.24,1.07,28.37,84.8
2026-09-22 12:14:12,CLIMB,CLB_NAV,NAVIGATION_MAP,221.2,8578.2,90.84,8.48,-0.66,28.2,84.9
2026-09-22 12:14:14,CLIMB,CLB_NAV,NAVIGATION_MAP,221.5,8610.3,90.98,6.3,-0.71,28.23,85.0
2026-09-22 12:14:16,CLIMB,CLB_NAV,NAVIGATION_MAP,221.8,8634.2,90.89,8.1,0.66,28.26,84.6
2026-09-22 12:14:18,CLIMB,CLB_NAV,NAVIGATION_MAP,222.0,8656.2,90.76,6.65,1.08,28.28,84.9
2026-09-22 12:14:20,CLIMB,CLB_NAV,NAVIGATION_MAP,222.1,8688.3,90.77,8.08,-0.92,28.35,85.0
2026-09-22 12:14:22,CLIMB,CLB_NAV,NAVIGATION_MAP,222.6,8720.1,90.58,8.55,0.66,28.34,84.7
2026-09-22 12:14:24,CLIMB,CLB_NAV,NAVIGATION_MAP,222.9,8740.1,90.62,8.97,1.06,28.25,84.8
2026-09-22 12:14:26,CLIMB,CLB_NAV,NAVIGATION_MAP,223.1,8764.2,90.43,7.02,-1.63,28.35,84.7
2026-09-22 12:14:28,CLIMB,CLB_NAV,NAVIGATION_MAP,223.4,8795.2,90.44,6.3,-0.02,28.26,84.6
2026-09-22 12:14:30,CLIMB,CLB_NAV,NAVIGATION_MAP,223.8,8829.4,90.42,6.56,0.81,28.35,84.6
2026-09-22 12:14:32,CLIMB,CLB_NAV,NAVIGATION_MAP,224.2,8859.9,90.61,8.87,1.0,28.34,84.9
2026-09-22 12:14:34,CLIMB,CLB_NAV,NAVIGATION_MAP,224.6,8889.3,90.73,7.97,1.89,28.26,84.9
2026-09-22 12:14:36,CLIMB,CLB_NAV,NAVIGATION_MAP,224.8,8915.1,90.72,6.92,-1.29,28.08,84.6
2026-09-22 12:14:38,CLIMB,CLB_NAV,NAVIGATION_MAP,224.9,8948.9,90.66,6.98,0.44,28.12,84.6
2026-09-22 12:14:40,CLIMB,CLB_NAV,NAVIGATION_MAP,225.4,8982.5,90.83,7.07,1.55,28.4,84.6
2026-09-22 12:14:42,CLIMB,CLB_NAV,NAVIGATION_MAP,225.8,9011.1,90.63,6.09,1.33,28.32,84.9
2026-09-22 12:14:44,CLIMB,CLB_NAV,NAVIGATION_MAP,226.0,9033.3,90.78,6.5,0.05,28.22,84.9
2026-09-22 12:14:46,CLIMB,CLB_NAV,NAVIGATION_MAP,226.4,9067.5,90.95,8.49,-1.27,28.04,84.5
2026-09-22 12:14:48,CLIMB,CLB_NAV,NAVIGATION_MAP,226.6,9099.2,91.01,6.1,1.27,28.14,84.5
2026-09-22 12:14:50,CLIMB,CLB_NAV,NAVIGATION_MAP,226.8,9134.0,91.01,6.48,0.4,28.2,84.6
2026-09-22 12:14:52,CLIMB,CLB_NAV,NAVIGATION_MAP,227.3,9167.1,91.15,8.52,1.89,28.23,84.8
2026-09-22 12:14:54,CLIMB,CLB_NAV,NAVIGATION_MAP,227.7,9192.8,91.09,7.97,1.44,28.31,84.8
2026-09-22 12:14:56,CLIMB,CLB_NAV,NAVIGATION_MAP,228.1,9226.8,91.27,7.08,0.36,28.08,84.7
2026-09-22 12:14:58,CLIMB,CLB_NAV,NAVIGATION_MAP,228.2,9255.8,91.2,6.63,1.14,28.17,85.0
2026-09-22 12:15:00,CLIMB,CLB_NAV,NAVIGATION_MAP,228.6,9287.5,91.22,6.47,-1.77,28.07,84.8
2026-09-22 12:15:02,CLIMB,CLB_NAV,NAVIGATION_MAP,228.8,9312.5,91.41,7.11,0.89,28.11,84.6
2026-09-22 12:15:04,CLIMB,CLB_NAV,NAVIGATION_MAP,229.3,9347.3,91.27,7.8,1.91,28.27,84.6
2026-09-22 12:15:06,CLIMB,CLB_NAV,NAVIGATION_MAP,229.5,9371.9,91.33,6.69,-1.81,28.24,84.9
2026-09-22 12:15:08,CLIMB,CLB_NAV,NAVIGATION_MAP,229.9,9403.7,91.13,6.46,-0.02,28.26,84.7
2026-09-22 12:15:10,CLIMB,CLB_NAV,NAVIGATION_MAP,230.0,9427.2,90.97,6.45,1.96,28.08,84.6
2026-09-22 12:15:12,CLIMB,CLB_NAV,NAVIGATION_MAP,230.4,9461.9,90.95,6.58,-1.66,28.15,84.8
2026-09-22 12:15:14,CLIMB,CLB_NAV,NAVIGATION_MAP,230.6,9489.4,90.98,8.0,-1.06,28.23,84.8
2026-09-22 12:15:16,CLIMB,CLB_NAV,NAVIGATION_MAP,230.7,9518.2,90.87,7.51,1.3,28.16,85.0
2026-09-22 12:15:18,CLIMB,CLB_NAV,NAVIGATION_MAP,231.1,9539.8,90.96,8.03,-0.5,28.28,84.8
2026-09-22 12:15:20,CLIMB,CLB_NAV,NAVIGATION_MAP,231.6,9569.3,91.16,7.64,1.97,28.17,84.9
2026-09-22 12:15:22,CLIMB,CLB_NAV,NAVIGATION_MAP,231.8,9589.6,90.96,6.07,-1.77,28.3,84.9
2026-09-22 12:15:24,CLIMB,CLB_NAV,NAVIGATION_MAP,232.3,9617.7,90.92,7.46,-0.29,28.24,84.6
2026-09-22 12:15:26,CLIMB,CLB_NAV,NAVIGATION_MAP,232.7,9644.5,90.72,8.68,-0.71,28.02,84.7
2026-09-22 12:15:28,CLIMB,CLB_NAV,NAVIGATION_MAP,233.0,9677.9,90.62,6.15,-0.08,28.33,84.6
2026-09-22 12:15:30,CLIMB,CLB_NAV,NAVIGATION_MAP,233.2,9698.1,90.45,6.13,1.53,28.27,84.9
2026-09-22 12:15:32,CLIMB,CLB_NAV,NAVIGATION_MAP,233.4,9720.7,90.4,8.49,-1.06,28.12,84.6
2026-09-22 12:15:34,CLIMB,CLB_NAV,NAVIGATION_MAP,233.7,9753.6,90.31,7.59,1.13,28.39,84.6
2026-09-22 12:15:36,CLIMB,CLB_NAV,NAVIGATION_MAP,233.9,9774.3,90.5,6.28,1.87,28.03,84.8
2026-09-22 12:15:38,CLIMB,CLB_NAV,NAVIGATION_MAP,234.3,9800.1,90.36,7.78,1.05,28.04,84.6
2026-09-22 12:15:40,CLIMB,CLB_NAV,NAVIGATION_MAP,234.6,9831.5,90.4,6.08,-1.53,28.17,84.6
2026-09-22 12:15:42,CLIMB,CLB_NAV,NAVIGATION_MAP,235.1,9857.0,90.57,6.55,-1.06,28.07,84.9
2026-09-22 12:15:44,CLIMB,CLB_NAV,NAVIGATION_MAP,235.5,9885.1,90.53,6.74,-1.78,28.31,84.7
2026-09-22 12:15:46,CLIMB,CLB_NAV,NAVIGATION_MAP,235.7,9909.9,90.6,6.17,1.52,28.02,84.7
2026-09-22 12:15:48,CLIMB,CLB_NAV,NAVIGATION_MAP,235.9,9940.3,90.65,7.01,1.4,28.06,84.6
2026-09-22 12:15:50,CLIMB,CLB_NAV,NAVIGATION_MAP,236.3,9968.4,90.77,7.25,0.35,28.11,84.7
2026-09-22 12:15:52,CLIMB,CLB_NAV,NAVIGATION_MAP,236.8,9995.7,90.65,7.5,-0.54,28.27,84.7
2026-09-22 12:15:54,CLIMB,CLB_NAV,NAVIGATION_MAP,237.0,10022.9,90.81,6.96,1.0,28.24,84.7
2026-09-22 12:15:56,CLIMB,CLB_NAV,NAVIGATION_MAP,237.2,10055.0,90.8,7.59,0.09,28.06,85.0
2026-09-22 12:15:58,CLIMB,CLB_NAV,NAVIGATION_MAP,237.6,10089.0,90.85,7.59,1.59,28.11,84.8
2026-09-22 12:16:00,CLIMB,CLB_NAV,NAVIGATION_MAP,238.1,10114.8,90.78,8.71,-0.44,28.22,84.6
2026-09-22 12:16:02,CLIMB,CLB_NAV,NAVIGATION_MAP,238.2,10140.3,90.83,6.01,1.36,28.19,84.9
2026-09-22 12:16:04,CLIMB,CLB_NAV,NAVIGATION_MAP,238.4,10170.4,90.69,6.08,0.61,28.33,84.8
2026-09-22 12:16:06,CLIMB,CLB_NAV,NAVIGATION_MAP,238.9,10198.9,90.55,7.83,-1.6,28.23,84.9
2026-09-22 12:16:08,CLIMB,CLB_NAV,NAVIGATION_MAP,239.3,10225.5,90.59,6.33,-0.33,28.25,84.8
2026-09-22 12:16:10,CLIMB,CLB_NAV,NAVIGATION_MAP,239.4,10258.8,90.54,6.55,0.75,28.36,84.8
2026-09-22 12:16:12,CLIMB,CLB_NAV,NAVIGATION_MAP,239.6,10281.9,90.47,8.14,-1.01,28.14,84.8
2026-09-22 12:16:14,CLIMB,CLB_NAV,NAVIGATION_MAP,240.0,10305.0,90.27,9.0,-1.94,28.23,84.5
2026-09-22 12:16:16,CLIMB,CLB_NAV,NAVIGATION_MAP,240.5,10339.3,90.27,7.85,-1.24,28.14,84.6
2026-09-22 12:16:18,CLIMB,CLB_NAV,NAVIGATION_MAP,240.7,10359.4,90.22,8.17,1.69,28.2,84.6
2026-09-22 12:16:20,CLIMB,CLB_NAV,NAVIGATION_MAP,240.9,10389.2,90.23,6.26,1.42,28.01,84.6
2026-09-22 12:16:22,CLIMB,CLB_NAV,NAVIGATION_MAP,241.2,10418.4,90.17,6.85,-0.88,28.07,84.7
2026-09-22 12:16:24,CLIMB,CLB_NAV,NAVIGATION_MAP,241.4,10444.5,90.17,8.26,0.17,28.12,85.0
2026-09-22 12:16:26,CLIMB,CLB_NAV,NAVIGATION_MAP,241.6,10475.4,90.35,7.68,1.38,28.17,84.6
2026-09-22 12:16:28,CLIMB,CLB_NAV,NAVIGATION_MAP,242.1,10495.7,90.25,7.52,-1.34,28.18,84.6
2026-09-22 12:16:30,CLIMB,CLB_NAV,NAVIGATION_MAP,242.3,10521.2,90.28,8.86,0.72,28.28,84.9
2026-09-22 12:16:32,CLIMB,CLB_NAV,NAVIGATION_MAP,242.8,10544.1,90.24,7.9,1.66,28.18,84.6
2026-09-22 12:16:34,CLIMB,CLB_NAV,NAVIGATION_MAP,243.3,10566.5,90.17,7.81,1.0,28.27,85.0
2026-09-22 12:16:36,CLIMB,CLB_NAV,NAVIGATION_MAP,243.4,10587.4,90.27,8.13,-0.91,28.04,84.9
2026-09-22 12:16:38,CLIMB,CLB_NAV,NAVIGATION_MAP,243.7,10608.4,90.36,8.6,0.27,28.25,84.8
2026-09-22 12:16:40,CLIMB,CLB_NAV,NAVIGATION_MAP,244.0,10632.6,90.33,7.88,-0.43,28.39,84.9
2026-09-22 12:16:42,CLIMB,CLB_NAV,NAVIGATION_MAP,244.1,10654.6,90.34,6.08,0.23,28.17,84.9
2026-09-22 12:16:44,CLIMB,CLB_NAV,NAVIGATION_MAP,244.4,10676.3,90.31,6.94,-0.16,28.34,84.7
2026-09-22 12:16:46,CLIMB,CLB_NAV,NAVIGATION_MAP,244.8,10705.5,90.25,7.41,1.5,28.37,84.9
2026-09-22 12:16:48,CLIMB,CLB_NAV,NAVIGATION_MAP,245.1,10740.4,90.19,7.12,-1.58,28.16,85.0
2026-09-22 12:16:50,CLIMB,CLB_NAV,NAVIGATION_MAP,245.4,10768.5,90.05,8.94,-1.24,28.11,84.6
2026-09-22 12:16:52,CLIMB,CLB_NAV,NAVIGATION_MAP,245.9,10798.3,89.9,6.0,-1.22,28.04,84.9
2026-09-22 12:16:54,CLIMB,CLB_NAV,NAVIGATION_MAP,246.3,10832.5,90.04,7.93,-0.55,28.26,84.7
2026-09-22 12:16:56,CLIMB,CLB_NAV,NAVIGATION_MAP,246.5,10865.6,90.02,7.78,-1.36,28.18,84.9
2026-09-22 12:16:58,CLIMB,CLB_NAV,NAVIGATION_MAP,246.9,10892.2,89.89,8.14,1.76,28.34,84.9
2026-09-22 12:17:00,CLIMB,CLB_NAV,NAVIGATION_MAP,247.1,10914.6,89.71,8.5,-1.17,28.17,84.9
2026-09-22 12:17:02,CLIMB,CLB_NAV,NAVIGATION_MAP,247.3,10937.0,89.61,6.67,1.09,28.24,84.5
2026-09-22 12:17:04,CLIMB,CLB_NAV,NAVIGATION_MAP,247.7,10964.6,89.51,7.05,-1.87,28.25,84.9
2026-09-22 12:17:06,CLIMB,CLB_NAV,NAVIGATION_MAP,248.1,10986.0,89.65,8.19,-0.59,28.28,84.7
2026-09-22 12:17:08,CLIMB,CLB_NAV,NAVIGATION_MAP,248.3,11007.8,89.7,7.65,1.44,28.28,84.6
2026-09-22 12:17:10,CLIMB,CLB_NAV,NAVIGATION_MAP,248.6,11031.3,89.87,8.57,0.37,28.02,85.0
2026-09-22 12:17:12,CLIMB,CLB_NAV,NAVIGATION_MAP,249.0,11065.4,89.74,6.17,0.52,28.33,84.5
2026-09-22 12:17:14,CLIMB,CLB_NAV,NAVIGATION_MAP,249.3,11089.7,89.71,7.03,-0.48,28.25,84.9
2026-09-22 12:17:16,CLIMB,CLB_NAV,NAVIGATION_MAP,249.5,11119.8,89.86,8.32,0.48,28.14,84.9
2026-09-22 12:17:18,CLIMB,CLB_NAV,NAVIGATION_MAP,249.8,11154.0,89.91,8.89,1.14,28.07,84.9
2026-09-22 12:17:20,CLIMB,CLB_NAV,NAVIGATION_MAP,249.9,11175.4,89.93,7.25,-0.93,28.16,84.6
2026-09-22 12:17:22,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,11199.1,90.01,6.04,-1.02,28.35,84.9
2026-09-22 12:17:24,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,11228.4,89.91,7.66,0.41,28.1,84.9
2026-09-22 12:17:26,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,11254.5,89.81,8.81,-0.51,28.11,84.6
2026-09-22 12:17:28,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,11283.7,89.9,6.85,-1.11,28.17,84.8
2026-09-22 12:17:30,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,11309.4,90.09,6.38,1.37,28.15,84.9
2026-09-22 12:17:32,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,11332.9,89.9,6.1,-1.24,28.26,85.0
2026-09-22 12:17:34,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,11365.1,90.09,6.45,1.58,28.11,84.6
2026-09-22 12:17:36,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,11397.4,89.98,8.17,-1.34,28.1,84.8
2026-09-22 12:17:38,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,11423.5,89.99,8.96,1.98,28.08,84.6
2026-09-22 12:17:40,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,11453.5,89.84,7.15,-0.13,28.19,84.5
2026-09-22 12:17:42,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,11474.6,89.88,6.54,-1.02,28.04,84.5
2026-09-22 12:17:44,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,11507.4,90.07,7.44,0.23,28.16,84.9
2026-09-22 12:17:46,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,11535.1,90.03,8.82,1.59,28.17,84.5
2026-09-22 12:17:48,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,11555.6,89.93,7.21,0.87,28.2,84.8
2026-09-22 12:17:50,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,11584.2,90.07,8.52,1.34,28.23,84.9
2026-09-22 12:17:52,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,11609.2,90.13,7.16,-1.93,28.09,84.6
2026-09-22 12:17:54,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,11635.6,90.18,7.34,-0.53,28.27,84.8
2026-09-22 12:17:56,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,11656.9,90.04,7.14,-0.4,28.17,84.7
2026-09-22 12:17:58,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,11680.4,89.91,6.05,-1.16,28.01,84.8
2026-09-22 12:18:00,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,11714.6,89.78,7.15,-1.85,28.25,84.5
2026-09-22 12:18:02,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,11742.8,89.78,7.57,-1.46,28.37,85.0
2026-09-22 12:18:04,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,11764.4,89.64,7.67,-0.71,28.23,84.6
2026-09-22 12:18:06,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,11796.8,89.66,8.59,1.07,28.18,84.7
2026-09-22 12:18:08,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,11831.7,89.67,7.76,-0.41,28.24,84.7
2026-09-22 12:18:10,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,11862.0,89.63,6.58,-1.13,28.28,84.7
2026-09-22 12:18:12,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,11894.8,89.53,7.42,0.97,28.07,84.6
2026-09-22 12:18:14,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,11919.6,89.69,7.17,-0.76,28.35,84.8
2026-09-22 12:18:16,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,11945.8,89.66,8.73,-1.03,28.03,85.0
2026-09-22 12:18:18,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,11968.0,89.69,7.02,1.01,28.28,84.8
2026-09-22 12:18:20,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,12002.4,89.83,8.41,-1.71,28.06,84.8
2026-09-22 12:18:22,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,12028.8,89.84,7.73,-0.55,28.07,84.9
2026-09-22 12:18:24,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,12053.8,89.73,8.29,1.99,28.07,84.5
2026-09-22 12:18:26,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,12079.0,89.77,8.71,-1.25,28.25,84.6
2026-09-22 12:18:28,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,12102.3,89.94,6.39,0.87,28.37,85.0
2026-09-22 12:18:30,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,12134.3,89.83,8.15,0.06,28.35,84.8
2026-09-22 12:18:32,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,12168.5,89.78,6.09,-1.07,28.28,84.6
2026-09-22 12:18:34,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,12201.7,89.71,7.55,1.06,28.39,84.9
2026-09-22 12:18:36,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,12232.9,89.62,7.84,1.11,28.13,84.5
2026-09-22 12:18:38,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,12254.0,89.43,7.09,-1.69,28.39,84.8
2026-09-22 12:18:40,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,12287.4,89.25,7.03,1.92,28.15,84.7
2026-09-22 12:18:42,CLIMB,CLB_NAV,NAVIGATION_MAP,250.0,12316.8,89.11,6.95,1.04,28.19,85.0
2026-09-22 12:18:44,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.0,34500.0,89.16,0.0,0.45,28.35,85.0
2026-09-22 12:18:46,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.1,34501.9,89.14,0.44,-0.72,28.35,85.0
2026-09-22 12:18:48,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34500.5,89.19,0.19,0.31,28.34,84.6
2026-09-22 12:18:50,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.1,34503.3,89.2,-0.09,0.3,28.06,84.5
2026-09-22 12:18:52,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.0,34506.5,89.24,-0.32,-0.76,28.28,84.9
2026-09-22 12:18:54,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.0,34503.6,89.24,0.12,0.28,28.33,84.5
2026-09-22 12:18:56,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.0,34500.9,89.27,-0.17,-0.96,28.19,84.7
2026-09-22 12:18:58,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.1,34500.0,89.28,-0.23,-0.19,28.01,84.8
2026-09-22 12:19:00,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.2,34502.8,89.28,-0.04,-0.79,28.4,84.7
2026-09-22 12:19:02,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.1,34501.4,89.32,0.26,-0.61,28.37,85.0
2026-09-22 12:19:04,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.1,34504.8,89.29,0.05,-0.18,28.15,84.9
2026-09-22 12:19:06,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.1,34500.0,89.34,0.04,0.44,28.22,84.6
2026-09-22 12:19:08,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.1,34500.0,89.3,-0.39,-0.7,28.26,84.5
2026-09-22 12:19:10,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.0,34503.4,89.28,-0.23,-0.66,28.04,84.9
2026-09-22 12:19:12,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.0,34505.8,89.28,0.25,0.93,28.14,84.9
2026-09-22 12:19:14,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.0,34508.8,89.27,0.26,0.5,28.16,84.5
2026-09-22 12:19:16,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.1,34508.1,89.31,0.3,-0.78,28.06,84.6
2026-09-22 12:19:18,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.0,34507.6,89.27,0.25,-0.83,28.19,84.9
2026-09-22 12:19:20,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.0,34508.6,89.3,0.12,0.51,28.3,85.0
2026-09-22 12:19:22,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.0,34503.7,89.29,0.35,-0.89,28.39,85.0
2026-09-22 12:19:24,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.0,34506.3,89.26,0.47,0.7,28.04,84.6
2026-09-22 12:19:26,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.0,34505.4,89.27,0.11,-0.34,28.14,84.6
2026-09-22 12:19:28,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.1,34507.9,89.28,-0.39,0.18,28.11,84.9
2026-09-22 12:19:30,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.0,34511.7,89.24,0.4,0.6,28.36,84.7
2026-09-22 12:19:32,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.2,34514.8,89.19,-0.35,0.63,28.23,84.7
2026-09-22 12:19:34,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34513.4,89.23,0.4,0.16,28.23,84.9
2026-09-22 12:19:36,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34518.1,89.23,0.2,-0.84,28.36,84.7
2026-09-22 12:19:38,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34513.5,89.21,-0.1,-0.02,28.06,84.9
2026-09-22 12:19:40,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34511.9,89.23,0.33,0.1,28.33,84.8
2026-09-22 12:19:42,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34508.2,89.21,0.12,0.29,28.27,84.9
2026-09-22 12:19:44,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.6,34506.6,89.22,-0.15,-0.89,28.08,84.7
2026-09-22 12:19:46,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.4,34506.2,89.22,0.2,0.63,28.07,84.8
2026-09-22 12:19:48,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34501.5,89.26,-0.08,0.32,28.11,84.7
2026-09-22 12:19:50,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.2,34501.2,89.25,0.5,-0.43,28.27,84.9
2026-09-22 12:19:52,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.2,34504.9,89.22,0.45,-0.66,28.0,84.9
2026-09-22 12:19:54,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.1,34502.9,89.25,0.31,-0.51,28.01,84.8
2026-09-22 12:19:56,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.0,34506.5,89.3,0.23,-0.91,28.33,84.9
2026-09-22 12:19:58,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.2,34509.9,89.28,-0.48,-0.65,28.06,84.9
2026-09-22 12:20:00,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34508.6,89.24,-0.22,-0.31,28.04,84.8
2026-09-22 12:20:02,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34511.5,89.21,0.47,-0.2,28.15,84.8
2026-09-22 12:20:04,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34514.6,89.16,-0.35,0.84,28.33,84.9
2026-09-22 12:20:06,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.3,34510.6,89.17,0.08,0.78,28.01,84.7
2026-09-22 12:20:08,CRUISE,CRZ_NAV,NAVIGATION_MAP,440.5,34506.8,89.19,-0.36,0.55,28.12,84.6
